Subject,Trial,Action,Covered1,Covered2,Warning,Outcome
891,8,3, 3,1, 2,-5
891,8,1, 3,1, 1,-10
891,8,1, 3,1, 1,-15
891,8,1, 3,1, 1,-20
891,8,1, 3,1, 1,-25
891,8,1, 3,1, 1,-10
891,9,-1, 3,0, 2,0
891,9,-1, 3,0, 1,0
891,10,2, 2,1, 2,-5
891,10,2, 2,1, 0,-10
891,10,2, 2,1, 0,-15
891,10,2, 2,1, 0,-20
891,10,2, 2,1, 0,-25
891,10,2, 2,1, 0,0
891,11,1, 3,2, 2,5
891,11,0, 3,2, 0,5
891,11,-1, 3,2, 0,0
891,11,-1, 3,2, 0,10
891,12,0, 0,2, 2,-5
891,12,3, 0,2, 1,5
891,12,0, 0,2, 0,-10
891,12,3, 0,2, 1,5
891,12,0, 0,2, 0,-15
891,12,0, 0,2, 1,10
891,13,3, 1,3, 2,-5
891,13,1, 1,3, 0,-10
891,13,1, 1,3, 0,-15
891,13,1, 1,3, 0,-20
891,13,-1, 1,3, 0,0
891,13,-1, 1,3, 1,10
891,14,1, 2,3, 2,5
891,14,2, 2,3, 1,-5
891,14,-1, 2,3, 0,0
891,14,-1, 2,3, 1,-10
891,15,0, 1,3, 2,5
891,15,-1, 1,3, 1,0
891,15,-1, 1,3, 1,10
891,16,3, 1,0, 2,5
891,16,-1, 1,0, 0,0
891,16,-1, 1,0, 0,-10
891,17,-1, 0,3, 2,0
891,17,-1, 0,3, 1,-10
891,18,-1, 2,3, 2,0
891,18,-1, 2,3, 0,0
891,19,2, 1,2, 2,-5
891,19,0, 1,2, 0,5
891,19,3, 1,2, 1,5
891,19,3, 1,2, 1,5
891,19,3, 1,2, 1,5
891,19,3, 1,2, 1,10
891,20,1, 3,0, 2,5
891,20,0, 3,0, 1,-5
891,20,0, 3,0, 0,-10
891,20,-1, 3,0, 0,0
891,20,-1, 3,0, 1,0
891,21,0, 0,2, 2,-5
891,21,3, 0,2, 1,5
891,21,-1, 0,2, 0,0
891,21,-1, 0,2, 0,-10
891,22,-1, 3,1, 2,0
891,22,-1, 3,1, 0,0
891,23,1, 3,0, 2,5
891,23,3, 3,0, 1,-5
891,23,0, 3,0, 0,-10
891,23,-1, 3,0, 0,0
891,23,-1, 3,0, 1,-10
891,24,3, 2,0, 2,5
891,24,2, 2,0, 1,-5
891,24,-1, 2,0, 0,0
891,24,-1, 2,0, 1,-10
891,25,-1, 1,0, 2,0
891,25,-1, 1,0, 1,0
891,26,3, 2,3, 2,-5
891,26,0, 2,3, 1,5
891,26,-1, 2,3, 0,0
891,26,-1, 2,3, 0,0
891,27,2, 0,1, 2,5
891,27,0, 0,1, 0,-5
891,27,3, 0,1, 1,5
891,27,-1, 0,1, 0,0
891,27,-1, 0,1, 0,0
891,28,1, 1,3, 2,-5
891,28,-1, 1,3, 0,0
891,28,-1, 1,3, 1,10
891,29,2, 3,0, 2,5
891,29,0, 3,0, 1,-5
891,29,-1, 3,0, 0,0
891,29,-1, 3,0, 1,0
891,30,1, 0,1, 2,-5
891,30,3, 0,1, 0,5
891,30,-1, 0,1, 1,0
891,30,-1, 0,1, 1,0
892,1,2, 2,3, 2,-5
892,1,0, 2,3, 0,5
892,1,0, 2,3, 1,5
892,1,1, 2,3, 1,5
892,1,1, 2,3, 1,5
892,1,1, 2,3, 1,-10
892,2,3, 3,0, 2,-5
892,2,3, 3,0, 0,-10
892,2,3, 3,0, 0,-15
892,2,3, 3,0, 0,-20
892,2,3, 3,0, 0,-25
892,2,3, 3,0, 0,-10
892,3,-1, 2,1, 2,0
892,3,-1, 2,1, 0,-10
892,4,1, 2,3, 2,5
892,4,-1, 2,3, 0,0
892,4,-1, 2,3, 0,0
892,5,0, 0,3, 2,-5
892,5,2, 0,3, 1,5
892,5,2, 0,3, 0,5
892,5,2, 0,3, 0,5
892,5,2, 0,3, 0,5
892,5,2, 0,3, 0,10
892,6,1, 1,0, 2,-5
892,6,0, 1,0, 0,-10
892,6,0, 1,0, 0,-15
892,6,0, 1,0, 0,-20
892,6,0, 1,0, 0,-25
892,6,0, 1,0, 0,-10
892,7,0, 0,2, 2,-5
892,7,-1, 0,2, 1,0
892,7,-1, 0,2, 0,10
892,8,3, 1,2, 2,5
892,8,-1, 1,2, 0,0
892,8,-1, 1,2, 0,0
892,9,2, 3,0, 2,5
892,9,2, 3,0, 0,5
892,9,1, 3,0, 0,5
892,9,2, 3,0, 0,5
892,9,2, 3,0, 0,5
892,9,2, 3,0, 0,10
892,10,-1, 0,1, 2,0
892,10,-1, 0,1, 1,10
892,11,2, 2,1, 2,-5
892,11,2, 2,1, 1,-10
892,11,1, 2,1, 1,-15
892,11,0, 2,1, 1,5
892,11,1, 2,1, 0,-20
892,11,1, 2,1, 1,10
892,12,1, 2,0, 2,5
892,12,-1, 2,0, 1,0
892,12,-1, 2,0, 1,0
892,13,3, 0,3, 2,-5
892,13,3, 0,3, 1,-10
892,13,3, 0,3, 1,-15
892,13,3, 0,3, 1,-20
892,13,3, 0,3, 1,-25
892,13,3, 0,3, 1,-10
892,14,-1, 2,1, 2,0
892,14,-1, 2,1, 1,0
892,15,1, 0,1, 2,-5
892,15,2, 0,1, 1,5
892,15,-1, 0,1, 0,0
892,15,-1, 0,1, 0,10
892,16,1, 1,3, 2,-5
892,16,2, 1,3, 0,5
892,16,2, 1,3, 1,5
892,16,0, 1,3, 1,5
892,16,2, 1,3, 1,5
892,16,2, 1,3, 1,-10
892,17,0, 2,3, 2,5
892,17,0, 2,3, 1,5
892,17,0, 2,3, 1,5
892,17,0, 2,3, 1,5
892,17,0, 2,3, 1,5
892,17,0, 2,3, 1,-10
892,18,0, 1,0, 2,-5
892,18,2, 1,0, 0,5
892,18,-1, 1,0, 1,0
892,18,-1, 1,0, 1,-10
892,19,-1, 3,1, 2,0
892,19,-1, 3,1, 1,10
892,20,2, 1,0, 2,5
892,20,2, 1,0, 1,5
892,20,-1, 1,0, 1,0
892,20,-1, 1,0, 1,10
892,21,3, 0,2, 2,5
892,21,1, 0,2, 0,5
892,21,1, 0,2, 0,5
892,21,1, 0,2, 0,5
892,21,1, 0,2, 0,5
892,21,1, 0,2, 0,-10
892,22,2, 2,1, 2,-5
892,22,0, 2,1, 1,5
892,22,-1, 2,1, 0,0
892,22,-1, 2,1, 0,-10
892,23,3, 2,3, 2,-5
892,23,-1, 2,3, 0,0
892,23,-1, 2,3, 1,-10
892,24,-1, 2,3, 2,0
892,24,-1, 2,3, 1,10
892,25,3, 3,0, 2,-5
892,25,-1, 3,0, 0,0
892,25,-1, 3,0, 1,10
892,26,2, 0,2, 2,-5
892,26,1, 0,2, 1,5
892,26,1, 0,2, 0,5
892,26,1, 0,2, 0,5
892,26,2, 0,2, 0,-10
892,26,2, 0,2, 1,10
892,27,0, 0,1, 2,-5
892,27,1, 0,1, 1,-10
892,27,-1, 0,1, 1,0
892,27,-1, 0,1, 0,-10
892,28,1, 3,1, 2,-5
892,28,0, 3,1, 1,5
892,28,1, 3,1, 0,-10
892,28,0, 3,1, 1,5
892,28,-1, 3,1, 0,0
892,28,-1, 3,1, 0,10
892,29,0, 2,1, 2,5
892,29,2, 2,1, 0,-5
892,29,2, 2,1, 1,-10
892,29,0, 2,1, 1,5
892,29,2, 2,1, 0,-15
892,29,2, 2,1, 1,-10
892,30,3, 2,3, 2,-5
892,30,0, 2,3, 1,5
892,30,2, 2,3, 0,-10
892,30,0, 2,3, 1,5
892,30,-1, 2,3, 0,0
892,30,-1, 2,3, 0,0
893,1,2, 2,3, 2,-5
893,1,1, 2,3, 1,5
893,1,1, 2,3, 0,5
893,1,0, 2,3, 0,5
893,1,0, 2,3, 0,5
893,1,0, 2,3, 0,10
893,2,0, 0,3, 2,-5
893,2,-1, 0,3, 0,0
893,2,-1, 0,3, 1,-10
893,3,-1, 1,2, 2,0
893,3,-1, 1,2, 1,-10
893,4,1, 0,1, 2,-5
893,4,3, 0,1, 0,5
893,4,0, 0,1, 1,-10
893,4,3, 0,1, 0,5
893,4,-1, 0,1, 1,0
893,4,-1, 0,1, 1,0
893,5,3, 1,0, 2,5
893,5,2, 1,0, 0,5
893,5,2, 1,0, 0,5
893,5,2, 1,0, 0,5
893,5,2, 1,0, 0,5
893,5,2, 1,0, 0,10
893,6,-1, 3,0, 2,0
893,6,-1, 3,0, 1,-10
893,7,0, 1,2, 2,5
893,7,1, 1,2, 0,-5
893,7,2, 1,2, 1,-10
893,7,2, 1,2, 1,-15
893,7,2, 1,2, 1,-20
893,7,2, 1,2, 1,0
893,8,1, 2,1, 2,-5
893,8,3, 2,1, 1,5
893,8,-1, 2,1, 0,0
893,8,-1, 2,1, 0,0
893,9,3, 1,3, 2,-5
893,9,0, 1,3, 0,5
893,9,1, 1,3, 1,-10
893,9,0, 1,3, 0,5
893,9,1, 1,3, 1,-15
893,9,1, 1,3, 0,10
893,10,2, 1,0, 2,5
893,10,0, 1,0, 1,-5
893,10,2, 1,0, 0,5
893,10,-1, 1,0, 1,0
893,10,-1, 1,0, 1,0
893,11,1, 3,2, 2,5
893,11,3, 3,2, 1,-5
893,11,3, 3,2, 0,-10
893,11,3, 3,2, 0,-15
893,11,3, 3,2, 0,-20
893,11,3, 3,2, 0,-10
893,12,-1, 1,0, 2,0
893,12,-1, 1,0, 0,-10
893,13,2, 3,2, 2,-5
893,13,-1, 3,2, 0,0
893,13,-1, 3,2, 1,0
893,14,-1, 0,1, 2,0
893,14,-1, 0,1, 0,-10
893,15,3, 3,2, 2,-5
893,15,0, 3,2, 1,5
893,15,2, 3,2, 0,-10
893,15,0, 3,2, 1,5
893,15,2, 3,2, 0,-15
893,15,2, 3,2, 1,10
893,16,2, 0,1, 2,5
893,16,0, 0,1, 1,-5
893,16,-1, 0,1, 0,0
893,16,-1, 0,1, 1,-10
893,17,0, 0,2, 2,-5
893,17,-1, 0,2, 1,0
893,17,-1, 0,2, 0,0
893,18,3, 1,2, 2,5
893,18,3, 1,2, 1,5
893,18,1, 1,2, 1,-5
893,18,0, 1,2, 0,5
893,18,-1, 1,2, 1,0
893,18,-1, 1,2, 1,0
893,19,3, 1,3, 2,-5
893,19,0, 1,3, 0,5
893,19,-1, 1,3, 1,0
893,19,-1, 1,3, 1,-10
893,20,1, 3,0, 2,5
893,20,-1, 3,0, 0,0
893,20,-1, 3,0, 0,0
893,21,3, 1,0, 2,5
893,21,2, 1,0, 1,5
893,21,2, 1,0, 1,5
893,21,1, 1,0, 1,-5
893,21,2, 1,0, 0,5
893,21,2, 1,0, 1,-10
893,22,2, 3,0, 2,5
893,22,1, 3,0, 0,5
893,22,1, 3,0, 0,5
893,22,1, 3,0, 0,5
893,22,1, 3,0, 0,5
893,22,1, 3,0, 0,10
893,23,3, 1,0, 2,5
893,23,2, 1,0, 1,5
893,23,2, 1,0, 1,5
893,23,0, 1,0, 1,-5
893,23,-1, 1,0, 0,0
893,23,-1, 1,0, 1,-10
893,24,1, 2,1, 2,-5
893,24,-1, 2,1, 1,0
893,24,-1, 2,1, 0,-10
893,25,-1, 3,1, 2,0
893,25,-1, 3,1, 1,10
893,26,0, 1,0, 2,-5
893,26,0, 1,0, 0,-10
893,26,2, 1,0, 0,5
893,26,2, 1,0, 1,5
893,26,2, 1,0, 1,5
893,26,2, 1,0, 1,10
893,27,2, 2,1, 2,-5
893,27,2, 2,1, 0,-10
893,27,0, 2,1, 0,5
893,27,2, 2,1, 1,-15
893,27,0, 2,1, 0,5
893,27,0, 2,1, 1,0
893,28,3, 0,3, 2,-5
893,28,3, 0,3, 1,-10
893,28,3, 0,3, 1,-15
893,28,0, 0,3, 1,-20
893,28,0, 0,3, 1,-25
893,28,0, 0,3, 1,-10
893,29,-1, 2,3, 2,0
893,29,-1, 2,3, 1,0
893,30,0, 2,1, 2,5
893,30,2, 2,1, 1,-5
893,30,1, 2,1, 0,-10
893,30,1, 2,1, 0,-15
893,30,-1, 2,1, 0,0
893,30,-1, 2,1, 1,-10
894,1,2, 1,3, 2,5
894,1,1, 1,3, 1,-5
894,1,1, 1,3, 0,-10
894,1,1, 1,3, 0,-15
894,1,-1, 1,3, 0,0
894,1,-1, 1,3, 1,-10
894,2,3, 0,2, 2,5
894,2,2, 0,2, 1,-5
894,2,3, 0,2, 0,5
894,2,-1, 0,2, 1,0
894,2,-1, 0,2, 1,-10
894,3,0, 2,1, 2,5
894,3,0, 2,1, 0,5
894,3,2, 2,1, 0,-5
894,3,0, 2,1, 1,5
894,3,0, 2,1, 0,5
894,3,0, 2,1, 0,10
894,4,-1, 0,3, 2,0
894,4,-1, 0,3, 0,-10
894,5,1, 3,2, 2,5
894,5,1, 3,2, 0,5
894,5,-1, 3,2, 0,0
894,5,-1, 3,2, 0,0
894,6,0, 2,0, 2,-5
894,6,-1, 2,0, 1,0
894,6,-1, 2,0, 0,-10
894,7,3, 2,3, 2,-5
894,7,0, 2,3, 1,5
894,7,0, 2,3, 0,5
894,7,0, 2,3, 0,5
894,7,1, 2,3, 0,5
894,7,1, 2,3, 0,10
894,8,-1, 0,1, 2,0
894,8,-1, 0,1, 0,0
894,9,2, 3,2, 2,-5
894,9,-1, 3,2, 0,0
894,9,-1, 3,2, 1,10
894,10,1, 0,3, 2,5
894,10,0, 0,3, 0,-5
894,10,3, 0,3, 1,-10
894,10,0, 0,3, 1,-15
894,10,-1, 0,3, 1,0
894,10,-1, 0,3, 0,0
894,11,1, 1,2, 2,-5
894,11,1, 1,2, 1,-10
894,11,2, 1,2, 1,-15
894,11,2, 1,2, 1,-20
894,11,2, 1,2, 1,-25
894,11,2, 1,2, 1,-10
894,12,3, 3,1, 2,-5
894,12,-1, 3,1, 1,0
894,12,-1, 3,1, 0,-10
894,13,-1, 3,0, 2,0
894,13,-1, 3,0, 0,-10
894,14,0, 0,3, 2,-5
894,14,0, 0,3, 1,-10
894,14,-1, 0,3, 1,0
894,14,-1, 0,3, 0,-10
894,15,2, 2,1, 2,-5
894,15,-1, 2,1, 1,0
894,15,-1, 2,1, 0,-10
894,16,1, 2,3, 2,5
894,16,1, 2,3, 0,5
894,16,1, 2,3, 0,5
894,16,1, 2,3, 0,5
894,16,1, 2,3, 0,5
894,16,1, 2,3, 0,10
894,17,3, 2,3, 2,-5
894,17,3, 2,3, 1,-10
894,17,-1, 2,3, 1,0
894,17,-1, 2,3, 0,10
894,18,2, 0,3, 2,5
894,18,1, 0,3, 1,5
894,18,1, 0,3, 1,5
894,18,1, 0,3, 1,5
894,18,1, 0,3, 1,5
894,18,1, 0,3, 1,10
894,19,0, 3,1, 2,5
894,19,1, 3,1, 1,-5
894,19,0, 3,1, 0,5
894,19,1, 3,1, 1,-10
894,19,1, 3,1, 0,-15
894,19,1, 3,1, 0,-10
894,20,-1, 0,1, 2,0
894,20,-1, 0,1, 0,0
894,21,2, 3,1, 2,5
894,21,0, 3,1, 0,5
894,21,0, 3,1, 0,5
894,21,2, 3,1, 0,5
894,21,0, 3,1, 0,5
894,21,0, 3,1, 0,10
894,22,1, 0,1, 2,-5
894,22,1, 0,1, 1,-10
894,22,3, 0,1, 1,5
894,22,3, 0,1, 0,5
894,22,0, 0,1, 0,-15
894,22,0, 0,1, 1,0
894,23,2, 3,2, 2,-5
894,23,3, 3,2, 1,-10
894,23,0, 3,2, 1,5
894,23,-1, 3,2, 0,0
894,23,-1, 3,2, 0,0
894,24,-1, 3,2, 2,0
894,24,-1, 3,2, 1,10
894,25,0, 2,1, 2,5
894,25,0, 2,1, 1,5
894,25,-1, 2,1, 1,0
894,25,-1, 2,1, 1,10
894,26,3, 2,3, 2,-5
894,26,2, 2,3, 0,-10
894,26,2, 2,3, 0,-15
894,26,2, 2,3, 0,-20
894,26,2, 2,3, 0,-25
894,26,2, 2,3, 0,-10
894,27,0, 1,2, 2,5
894,27,-1, 1,2, 1,0
894,27,-1, 1,2, 1,10
894,28,1, 3,0, 2,5
894,28,0, 3,0, 1,-5
894,28,0, 3,0, 0,-10
894,28,1, 3,0, 0,5
894,28,0, 3,0, 1,-15
894,28,0, 3,0, 0,-10
894,29,0, 3,1, 2,5
894,29,-1, 3,1, 0,0
894,29,-1, 3,1, 0,0
894,30,1, 2,1, 2,-5
894,30,1, 2,1, 0,-10
894,30,3, 2,1, 0,5
894,30,0, 2,1, 1,5
894,30,0, 2,1, 1,5
894,30,0, 2,1, 1,0
895,1,3, 0,1, 2,5
895,1,2, 0,1, 1,5
895,1,-1, 0,1, 1,0
895,1,-1, 0,1, 1,0
895,2,1, 2,1, 2,-5
895,2,2, 2,1, 0,-10
895,2,2, 2,1, 0,-15
895,2,1, 2,1, 0,-20
895,2,2, 2,1, 0,-25
895,2,2, 2,1, 0,-10
895,3,0, 2,0, 2,-5
895,3,0, 2,0, 0,-10
895,3,-1, 2,0, 0,0
895,3,-1, 2,0, 1,-10
895,4,-1, 1,0, 2,0
895,4,-1, 1,0, 1,-10
895,5,2, 0,3, 2,5
895,5,3, 0,3, 1,-5
895,5,3, 0,3, 0,-10
895,5,3, 0,3, 0,-15
895,5,3, 0,3, 0,-20
895,5,3, 0,3, 0,-10
895,6,0, 0,1, 2,-5
895,6,0, 0,1, 0,-10
895,6,0, 0,1, 0,-15
895,6,0, 0,1, 0,-20
895,6,0, 0,1, 0,-25
895,6,0, 0,1, 0,0
895,7,3, 2,1, 2,5
895,7,1, 2,1, 0,-5
895,7,2, 2,1, 1,-10
895,7,2, 2,1, 1,-15
895,7,2, 2,1, 1,-20
895,7,2, 2,1, 1,-10
895,8,-1, 0,3, 2,0
895,8,-1, 0,3, 1,0
895,9,2, 3,1, 2,5
895,9,-1, 3,1, 0,0
895,9,-1, 3,1, 0,0
895,10,1, 3,2, 2,5
895,10,2, 3,2, 0,-5
895,10,0, 3,2, 1,5
895,10,1, 3,2, 0,5
895,10,2, 3,2, 0,-10
895,10,2, 3,2, 1,10
895,11,0, 0,3, 2,-5
895,11,3, 0,3, 1,-10
895,11,3, 0,3, 1,-15
895,11,3, 0,3, 1,-20
895,11,-1, 0,3, 1,0
895,11,-1, 0,3, 0,10
895,12,3, 2,0, 2,5
895,12,0, 2,0, 1,-5
895,12,-1, 2,0, 0,0
895,12,-1, 2,0, 1,10
895,13,1, 3,2, 2,5
895,13,1, 3,2, 1,5
895,13,1, 3,2, 1,5
895,13,1, 3,2, 1,5
895,13,1, 3,2, 1,5
895,13,1, 3,2, 1,10
895,14,3, 1,3, 2,-5
895,14,1, 1,3, 1,-10
895,14,-1, 1,3, 1,0
895,14,-1, 1,3, 0,-10
895,15,2, 2,3, 2,-5
895,15,-1, 2,3, 0,0
895,15,-1, 2,3, 1,10
895,16,-1, 3,0, 2,0
895,16,-1, 3,0, 0,0
895,17,3, 2,1, 2,5
895,17,-1, 2,1, 0,0
895,17,-1, 2,1, 0,-10
895,18,0, 3,2, 2,5
895,18,2, 3,2, 0,-5
895,18,0, 3,2, 1,5
895,18,-1, 3,2, 0,0
895,18,-1, 3,2, 0,0
895,19,2, 1,3, 2,5
895,19,0, 1,3, 1,5
895,19,0, 1,3, 1,5
895,19,0, 1,3, 1,5
895,19,-1, 1,3, 1,0
895,19,-1, 1,3, 1,0
895,20,-1, 2,1, 2,0
895,20,-1, 2,1, 0,-10
895,21,1, 0,2, 2,5
895,21,-1, 0,2, 1,0
895,21,-1, 0,2, 1,0
895,22,1, 2,0, 2,5
895,22,1, 2,0, 1,5
895,22,1, 2,0, 1,5
895,22,1, 2,0, 1,5
895,22,1, 2,0, 1,5
895,22,1, 2,0, 1,10
895,23,1, 3,2, 2,5
895,23,-1, 3,2, 0,0
895,23,-1, 3,2, 0,0
895,24,2, 3,2, 2,-5
895,24,1, 3,2, 1,5
895,24,-1, 3,2, 0,0
895,24,-1, 3,2, 0,0
895,25,-1, 1,0, 2,0
895,25,-1, 1,0, 1,-10
895,26,3, 3,2, 2,-5
895,26,-1, 3,2, 0,0
895,26,-1, 3,2, 1,10
895,27,-1, 3,2, 2,0
895,27,-1, 3,2, 1,10
895,28,0, 1,3, 2,5
895,28,1, 1,3, 1,-5
895,28,1, 1,3, 0,-10
895,28,1, 1,3, 0,-15
895,28,2, 1,3, 0,5
895,28,2, 1,3, 1,-10
895,29,2, 3,0, 2,5
895,29,-1, 3,0, 0,0
895,29,-1, 3,0, 0,0
895,30,1, 2,1, 2,-5
895,30,-1, 2,1, 0,0
895,30,-1, 2,1, 1,0
896,1,1, 3,2, 2,5
896,1,3, 3,2, 0,-5
896,1,0, 3,2, 1,5
896,1,2, 3,2, 0,-10
896,1,1, 3,2, 1,5
896,1,1, 3,2, 0,10
896,2,2, 3,0, 2,5
896,2,2, 3,0, 1,5
896,2,3, 3,0, 1,-5
896,2,1, 3,0, 0,5
896,2,3, 3,0, 1,-10
896,2,3, 3,0, 0,10
896,3,3, 3,2, 2,-5
896,3,-1, 3,2, 1,0
896,3,-1, 3,2, 0,0
896,4,0, 2,3, 2,5
896,4,0, 2,3, 1,5
896,4,0, 2,3, 1,5
896,4,1, 2,3, 1,5
896,4,2, 2,3, 1,-5
896,4,2, 2,3, 0,-10
896,5,-1, 1,2, 2,0
896,5,-1, 1,2, 1,-10
896,6,2, 0,1, 2,5
896,6,0, 0,1, 0,-5
896,6,-1, 0,1, 1,0
896,6,-1, 0,1, 0,0
896,7,1, 3,1, 2,-5
896,7,1, 3,1, 1,-10
896,7,3, 3,1, 1,-15
896,7,3, 3,1, 1,-20
896,7,2, 3,1, 1,5
896,7,2, 3,1, 0,-10
896,8,0, 0,2, 2,-5
896,8,0, 0,2, 0,-10
896,8,1, 0,2, 0,5
896,8,-1, 0,2, 1,0
896,8,-1, 0,2, 1,-10
896,9,2, 3,0, 2,5
896,9,2, 3,0, 0,5
896,9,2, 3,0, 0,5
896,9,2, 3,0, 0,5
896,9,-1, 3,0, 0,0
896,9,-1, 3,0, 0,10
896,10,-1, 0,2, 2,0
896,10,-1, 0,2, 1,-10
896,11,3, 3,0, 2,-5
896,11,1, 3,0, 0,5
896,11,2, 3,0, 1,5
896,11,-1, 3,0, 1,0
896,11,-1, 3,0, 1,10
896,12,-1, 3,1, 2,0
896,12,-1, 3,1, 0,0
896,13,2, 3,2, 2,-5
896,13,3, 3,2, 0,-10
896,13,3, 3,2, 0,-15
896,13,-1, 3,2, 0,0
896,13,-1, 3,2, 1,0
896,14,0, 3,2, 2,5
896,14,0, 3,2, 0,5
896,14,0, 3,2, 0,5
896,14,1, 3,2, 0,5
896,14,1, 3,2, 0,5
896,14,1, 3,2, 0,-10
896,15,1, 2,1, 2,-5
896,15,1, 2,1, 0,-10
896,15,1, 2,1, 0,-15
896,15,0, 2,1, 0,5
896,15,1, 2,1, 1,-20
896,15,1, 2,1, 0,10
896,16,-1, 1,2, 2,0
896,16,-1, 1,2, 1,-10
896,17,2, 2,1, 2,-5
896,17,-1, 2,1, 1,0
896,17,-1, 2,1, 0,0
896,18,0, 1,3, 2,5
896,18,2, 1,3, 1,5
896,18,2, 1,3, 1,5
896,18,-1, 1,3, 1,0
896,18,-1, 1,3, 1,0
896,19,1, 3,1, 2,-5
896,19,0, 3,1, 0,5
896,19,2, 3,1, 1,5
896,19,2, 3,1, 1,5
896,19,2, 3,1, 1,5
896,19,2, 3,1, 1,10
896,20,0, 0,3, 2,-5
896,20,-1, 0,3, 0,0
896,20,-1, 0,3, 1,-10
896,21,2, 2,0, 2,-5
896,21,0, 2,0, 0,-10
896,21,0, 2,0, 0,-15
896,21,0, 2,0, 0,-20
896,21,0, 2,0, 0,-25
896,21,0, 2,0, 0,-10
896,22,3, 2,3, 2,-5
896,22,-1, 2,3, 0,0
896,22,-1, 2,3, 1,-10
896,23,0, 3,0, 2,-5
896,23,1, 3,0, 0,5
896,23,-1, 3,0, 1,0
896,23,-1, 3,0, 1,10
896,24,-1, 0,3, 2,0
896,24,-1, 0,3, 1,0
896,25,2, 0,1, 2,5
896,25,1, 0,1, 0,-5
896,25,2, 0,1, 1,5
896,25,1, 0,1, 0,-10
896,25,1, 0,1, 1,-15
896,25,1, 0,1, 1,-10
896,26,-1, 2,1, 2,0
896,26,-1, 2,1, 0,0
896,27,3, 0,3, 2,-5
896,27,-1, 0,3, 1,0
896,27,-1, 0,3, 0,-10
896,28,1, 1,3, 2,-5
896,28,2, 1,3, 1,5
896,28,2, 1,3, 0,5
896,28,2, 1,3, 0,5
896,28,-1, 1,3, 0,0
896,28,-1, 1,3, 0,10
896,29,2, 2,3, 2,-5
896,29,2, 2,3, 1,-10
896,29,2, 2,3, 1,-15
896,29,0, 2,3, 1,5
896,29,2, 2,3, 0,-20
896,29,2, 2,3, 1,0
896,30,1, 3,2, 2,5
896,30,-1, 3,2, 0,0
896,30,-1, 3,2, 0,10
897,1,3, 2,0, 2,5
897,1,1, 2,0, 0,5
897,1,1, 2,0, 0,5
897,1,-1, 2,0, 0,0
897,1,-1, 2,0, 0,0
897,2,0, 3,1, 2,5
897,2,3, 3,1, 0,-5
897,2,-1, 3,1, 1,0
897,2,-1, 3,1, 0,10
897,3,1, 1,3, 2,-5
897,3,0, 1,3, 0,5
897,3,0, 1,3, 1,5
897,3,2, 1,3, 1,5
897,3,0, 1,3, 1,5
897,3,0, 1,3, 1,10
897,4,2, 1,0, 2,5
897,4,2, 1,0, 0,5
897,4,0, 1,0, 0,-5
897,4,3, 1,0, 1,5
897,4,2, 1,0, 0,5
897,4,2, 1,0, 0,-10
897,5,-1, 0,2, 2,0
897,5,-1, 0,2, 1,10
897,6,3, 0,1, 2,5
897,6,3, 0,1, 0,5
897,6,-1, 0,1, 0,0
897,6,-1, 0,1, 0,10
897,7,0, 2,0, 2,-5
897,7,0, 2,0, 0,-10
897,7,1, 2,0, 0,5
897,7,2, 2,0, 1,-15
897,7,1, 2,0, 0,5
897,7,1, 2,0, 1,-10
897,8,2, 2,0, 2,-5
897,8,3, 2,0, 0,5
897,8,-1, 2,0, 1,0
897,8,-1, 2,0, 1,0
897,9,1, 0,3, 2,5
897,9,2, 0,3, 0,5
897,9,2, 0,3, 0,5
897,9,2, 0,3, 0,5
897,9,2, 0,3, 0,5
897,9,2, 0,3, 0,10
897,10,3, 3,2, 2,-5
897,10,1, 3,2, 1,5
897,10,1, 3,2, 0,5
897,10,1, 3,2, 0,5
897,10,-1, 3,2, 0,0
897,10,-1, 3,2, 0,0
897,11,-1, 3,2, 2,0
897,11,-1, 3,2, 1,-10
897,12,0, 3,0, 2,-5
897,12,3, 3,0, 0,-10
897,12,3, 3,0, 0,-15
897,12,0, 3,0, 0,-20
897,12,3, 3,0, 0,-25
897,12,3, 3,0, 0,-10
897,13,2, 3,2, 2,-5
897,13,-1, 3,2, 1,0
897,13,-1, 3,2, 0,-10
897,14,2, 1,0, 2,5
897,14,1, 1,0, 1,-5
897,14,-1, 1,0, 0,0
897,14,-1, 1,0, 1,-10
897,15,-1, 2,0, 2,0
897,15,-1, 2,0, 0,0
897,16,1, 3,1, 2,-5
897,16,3, 3,1, 1,-10
897,16,1, 3,1, 1,-15
897,16,3, 3,1, 1,-20
897,16,1, 3,1, 1,-25
897,16,1, 3,1, 1,-10
897,17,0, 2,1, 2,5
897,17,1, 2,1, 0,-5
897,17,-1, 2,1, 1,0
897,17,-1, 2,1, 0,-10
897,18,3, 2,3, 2,-5
897,18,2, 2,3, 1,-10
897,18,0, 2,3, 1,5
897,18,2, 2,3, 0,-15
897,18,-1, 2,3, 1,0
897,18,-1, 2,3, 0,-10
897,19,-1, 2,1, 2,0
897,19,-1, 2,1, 1,0
897,20,0, 3,2, 2,5
897,20,-1, 3,2, 0,0
897,20,-1, 3,2, 0,0
897,21,1, 0,2, 2,5
897,21,0, 0,2, 0,-5
897,21,2, 0,2, 1,-10
897,21,0, 0,2, 1,-15
897,21,0, 0,2, 1,-20
897,21,0, 0,2, 1,-10
897,22,0, 2,3, 2,5
897,22,1, 2,3, 0,5
